Neurodiversity,Posted By,Employer,Post Type,Time Posted,Content,Likes,Comments,Shares,Timestamp Collected,Post URL,Post ID
Anxiety,an UX Designer,,ADHD Professionals,10 months,"I am really struggling on focusing at work. Does anyone have advice on adult diagnoses, multiple overlapping diagnoses, or misdiagnoses? I was diagnosed with bipolar and anxiety disorder about 15 years ago. I always did very well in school but looking back, I always had to learn to do things “my way.” Like, I had coping strategies for learning new topics or doing homework. In a way, the diagnoses and labels don’t matter-more about feeling regulated and able to be successful in life.",2.0,5.0,,2024-09-17 13:47:01,https://www.fishbowlapp.com/post/i-am-really-struggling-on-focusing-at-work-does-anyone-have-advice-on-adult-diagnoses-multiple-overlapping-diagnoses-or,928
Anxiety,a Training Manager 1,,ADHD Professionals,8 months,"If anyone can relate or provide their stories or support, I feel like I’m still in a confusing mix of nebulous space in aspects of my life with adhd and incorporating meds in. Definitely less anxiety felt, (and less spiral thoughts), but having headaches occur. I’ve only been on a combination of Wellbutrin + Dextroamphetamine and am still them as my main side effect. I have a kind Psych NP and am not anti-med but feel I can’t keep shelling $ out. I’ll continue in comments due to text limit.",1.0,6.0,,2024-09-17 13:47:24,https://www.fishbowlapp.com/post/if-anyone-can-relate-or-provide-their-stories-or-support-i-feel-like-im-still-in-a-confusing-mix-of-nebulous-space-in-aspects-of-my,929
Anxiety,an Account Executive,,Sales,10 months,"Yo, so I need some suggestions for a career switch please!

Background in e-commerce and advertising, worked for a big corporate and now growing startup in ad tech. I work as a sales rep and carrying quota.

I have been dealing with stress and anxiety for the last 2 years, and don't want to feel this way for the rest of my professional life, hence, trying to move out of sales.

Right now I am looking at e-com and digital marketing. Don't want to work for agency.

Welcome all suggestions!",6.0,6.0,,2024-09-17 13:47:47,https://www.fishbowlapp.com/post/yo-so-i-need-some-suggestions-for-a-career-switch-pleasebackground-in-e-commerce-and-advertising-worked-for-a-big-corporate-and,930
Anxiety,a Consultant 1,,Transitioned BCGers 2023 edition,10 months,How is everyone feeling? I accepted an offer last week and finally the anxiety has worn off after 2 stressful months. Here to help or answer any questions,4.0,3.0,,2024-09-17 13:48:15,https://www.fishbowlapp.com/post/how-is-everyone-feeling-i-accepted-an-offer-last-week-and-finally-the-anxiety-has-worn-off-after-2-stressful-months-here,931
Anxiety,,,Consulting,10 months,Anyone else have heart dropping anxiety that when sending their client an email with financial data that they will accidentally let outlook autofill an email address from a previous different client? I think about it every time I’m sending any files to a group of people and pray to our lord and savior Taylor swift it’ll never happen to me.,1.0,4.0,,2024-09-17 13:48:39,https://www.fishbowlapp.com/post/anyone-else-have-heart-dropping-anxiety-that-when-sending-their-client-an-email-with-financial-data-that-they-will-accidentally-let,932
Anxiety,a Medical Coder,,Ask A Recruiter - Healthcare,2 months,"Is it normal for a hospital to ask about which medications you take then ask you to make an appointment with their Dr. before being hired for a non-clinical role? I admitted to taking Xanax while they were doing the drug screen so they would know it would show. They asked for all the meds I take. Now I feel like it will hurt me because I have an anxiety issue. The job is only a guest service job, nothing that will affect patient care. I told them I used it mainly for sleep. I don't abuse it.",1.0,3.0,1.0,2024-09-17 13:49:18,https://www.fishbowlapp.com/post/is-it-normal-for-a-hospital-to-ask-about-which-medications-you-take-then-ask-you-to-make-an-appointment-with-their-dr-before,933
Anxiety,a Procurement,,Depression/Anxiety Talk,3 months,"My wife has depression and anxiety. She is still in denial about it all. She is also a PTSD Army vet. I am trying my best to stick it out with her. She is not taking meds or talking consistently to a therapist. She lives in a negative under tone. It has all gotten worse over the last 10 years. I keep getting pushed away. She needs an intervention really bad. But, her making everyone feel like nothing is wrong with her has become her goal nowadays. What should I do? Leave or stay? I feel lost.",3.0,4.0,,2024-09-17 13:49:30,https://www.fishbowlapp.com/post/my-wife-has-depression-and-anxiety-she-is-still-in-denial-about-it-all-she-is-also-a-ptsd-army-vet-i-am-trying-my-best-to-stick,934
Anxiety,a Senior Engineer,,Depression/Anxiety Talk,10 months,I've been so lonely after having moved to a new city for work. With my social anxiety it's especially hard to meet new people and put myself out there. On weekdays I work and then I browse my computer until I fall asleep. Been on a few dates to only get turned down. Feeling in such a low mood these days...,1.0,3.0,,2024-09-17 13:49:54,https://www.fishbowlapp.com/post/ive-been-so-lonely-after-having-moved-to-a-new-city-for-work-with-my-social-anxiety-its-especially-hard-to-meet-new-people,935
Anxiety,a Senior Technology Program Manager 1,,Depression/Anxiety Talk,5 months,"Does anyone get really bad anxiety around extreme, weather conditions? Did you find a fix for it? I'm struggling and need some direction on how to resolve my anxiety and panic attacks.",3.0,3.0,,2024-09-17 13:50:17,https://www.fishbowlapp.com/post/does-anyone-get-really-bad-anxiety-around-extreme-weather-conditions-did-you-find-a-fix-for-it-im-struggling-and-need-some-direction,936
Anxiety,a Consultant,,Consulting,a year,starting a new role as an associate that's hybrid after haven't worked in a while and i'm not the best at socializing/social skills have gotten rusty. this company is a much smaller firm and has a lot of higher ups that I can't relate to. normally I can only make small talk to a point before I have no clue what to say next and I have a bit of social anxiety. We have an upcoming happy hour - any tips or suggestions?,3.0,1.0,,2024-09-17 13:50:40,https://www.fishbowlapp.com/post/starting-a-new-role-as-an-associate-thats-hybrid-after-havent-worked-in-a-while-and-im-not-the-best-at-socializingsocial,937
Anxiety,a Project Engineer,,Engineering,2 months,"How does everyone handle stress during the workday? More specifically, how can I hide that I'm stressed out while at work? I think my stress and anxiety are showing all over my face. ",2.0,4.0,,2024-09-17 13:51:03,https://www.fishbowlapp.com/post/how-does-everyone-handle-stress-during-the-workday-more-specifically-how-can-i-hide-that-im-stressed-out-while-at-work-i-rddu-5,938
Anxiety,a Project Manager,,Advertising,6 months,I’ve applied for a Project Manager role at TBWA\Melbourne. Does anyone have insights on how long their hiring process is? I got a call back and now we’re “awaiting feedback”. The job hunt struggles and anxiety are kicking in 😭🥺,1.0,0.0,,2024-09-17 13:51:26,https://www.fishbowlapp.com/post/ive-applied-for-a-project-manager-role-at-tbwamelbourne-does-anyone-have-insights-on-how-long-their-hiring-process-is-i-got,939
Anxiety,a Regulatory Affairs Consultant,,ADHD Professionals,a year,Has anyone tried the Pomodoro time blocking technique with a visual timer? I’m on the fence as to whether the visual timer will be helpful with my time blindness to stay on track or anxiety inducing as I watch the time slip away.,2.0,3.0,,2024-09-17 13:51:49,https://www.fishbowlapp.com/post/has-anyone-tried-the-pomodoro-time-blocking-technique-with-a-visual-timer-im-on-the-fence-as-to-whether-the-visual-timer,940
Anxiety,a Consultant,,Depression/Anxiety Talk,a month,"I'm struggling to cope with a combination of chronic pain, unemployment, sleep issues, and relationship problems, on top of my ongoing depression and anxiety. Despite medication and therapy, I find it impossible to muster the energy for suggested activities like exercise or hobbies. How do you manage to keep going when everything feels overwhelming?",6.0,2.0,1.0,2024-09-17 13:52:12,https://www.fishbowlapp.com/post/im-struggling-to-cope-with-a-combination-of-chronic-pain-unemployment-sleep-issues-and-relationship-problems-on-top-of,941
Anxiety,a Senior User Experience Researcher,,Career Pivot,a year,"Considering a shift from a larger corporate company to a smaller, consulting company. Different field of work, similar role in terms of experience. Interviews have gone well, but they keep stressing that they want people to have “a certain level of high anxiety” to get work completed “perfectly”…that gives me anxiety! Any thoughts on follow-up questions I should ask to give me more clarity? Thoughts on shift into consulting?",3.0,2.0,,2024-09-17 13:52:26,https://www.fishbowlapp.com/post/considering-a-shift-from-a-larger-corporate-company-to-a-smaller-consulting-company-different-field-of-work-similar-role,942
Anxiety,a Customer Support Specialist,,Career Pivot,a year,"Desperately needing out of my current work environment, but like most, can't afford to just quit. Has anyone had success with those remote transcription online jobs? They say they pay $26/hr.

I'm worried they are a scam but I can't keep working where I'm working. My current role has increased my anxiety enough my doctor put me back on meds. Any advice appreciated!",2.0,4.0,,2024-09-17 13:52:49,https://www.fishbowlapp.com/post/desperately-needing-out-of-my-current-work-environment-but-like-most-cant-afford-to-just-quit-has-anyone-had-success,943
Anxiety,,,Career Pivot,a year,"Desperately needing out of my current work environment, but like most, can't afford to just quit. Has anyone had success with those remote transcription online jobs? They say they pay $26/hr.

I'm worried they are a scam but I can't keep working where I'm working. My current role has increased my anxiety enough my doctor put me back on meds. Any advice appreciated!",2.0,4.0,,2024-09-17 14:22:04,https://www.fishbowlapp.com/post/desperately-needing-out-of-my-current-work-environment-but-like-most-cant-afford-to-just-quit-has-anyone-had-success,943
Anxiety,an Operations Administrator,,Administrative Assistants,6 months,Ever get that low-level panic feeling on Sunday night about the week ahead? Like your weekend never really existed? Anyone else struggle with work-related anxiety?,5.0,6.0,,2024-09-17 14:22:45,https://www.fishbowlapp.com/post/ever-get-that-low-level-panic-feeling-on-sunday-night-about-the-week-ahead-like-your-weekend-never-really-existed-anyone-8nz8-5,944
Anxiety,a Copywriter,,Christians in Advertising,a year,How do you all handle anxiety and depression? Prayer is my number one resource but the length of this season gets a bit exhausting.,1.0,3.0,,2024-09-17 14:23:13,https://www.fishbowlapp.com/post/how-do-you-all-handle-anxiety-and-depression-prayer-is-my-number-one-resource-but-the-length-of-this-season-gets-a-bit,945
Anxiety,a Senior Associate,,Depression/Anxiety Talk,a year,"It’s the morning. Slept poorly. I can’t focus or keep my eyes open. Head swimming — a continuous and constant sensation I have been having for weeks. No motivation to work. Just want to be in bed, even though I don’t really sleep. Any ask from my family causes intense anxiety. Depressed about my work and weight. I just want to do nothing.",11.0,3.0,,2024-09-17 14:23:37,https://www.fishbowlapp.com/post/its-the-morning-slept-poorly-i-cant-focus-or-keep-my-eyes-open-head-swimming-a-continuous-and-constant-sensation-i-have,946
Anxiety,an Attorney,,Staying Healthy,2 months,"I’m starting back with my therapist again after a 7 year break. I feel a lot better mentally these days but have some low level anxiety, major stress at work, work problems, general life busy-ness, etc. What sorts of things do you talk to your therapist about?",6.0,3.0,,2024-09-17 14:26:22,https://www.fishbowlapp.com/post/im-starting-back-with-my-therapist-again-after-a-7-year-break-i-feel-a-lot-better-mentally-these-days-but-have-some-low,947
