Neurodiversity,Posted By,Employer,Post Type,Time Posted,Content,Likes,Comments,Shares,Timestamp Collected,Post URL,Post ID
ADHD,a Lead Analyst,San Diego State University,Depression/Anxiety Talk,4 months,"I suffer from ADHD/anxiety/depression. Started a new job 2 years ago, 2 weeks before starting my dad died. After a few months, I needed an ADA accommodation: 2 office days not 3. After 6 months, they made me redo my accommodations. Now, they require 3 days and little flexiblity compared to others. Only accommodations they offered was to move me away from my team or sit in a conference room by myself. I have never taken leave and I'm afraid. I just want out. I know not everywhere is like this.",1.0,1.0,,2024-09-18 18:21:15,https://www.fishbowlapp.com/post/i-suffer-from-adhdanxietydepression-started-a-new-job-2-years-ago-2-weeks-before-starting-my-dad-died-after-a-few-months-i,710
ADHD,a Senior Software Developer,San Diego State University,Neurodiversity in Tech,9 months,"Known something was wrong with me as far back as I can remember - some exceptional abilities (STEM), but serious deficits (social skills, sensory processing, attention). Mostly thrived in my career with people who tolerated my quirks when they saw what I could do. Tentatively diagnosed with Asperger's in 2001, but there was no info or help. High Functioning Autism sort of confirmed ~2018, plus ADHD inattentive and depression. Employer denied accommodation request, laid me off 2020...",2.0,1.0,,2024-09-18 18:21:37,https://www.fishbowlapp.com/post/known-something-was-wrong-with-me-as-far-back-as-i-can-remember-some-exceptional-abilities-stem-but-serious-deficits,711
ADHD,a Video Editor,San Diego State University,ADHD Professionals,2 months,"With media jobs like video editing facing a tenuous future from both AI and mass outsourcing, I am wondering about a pivot. Wanted to ask other ADHD folks about careers they found, well, stimulating! Any and all feedback from other pivots or just relatively satisfying (read: not entirely soul-crushing) careers out there. Thanks!",3.0,1.0,,2024-09-18 18:22:00,https://www.fishbowlapp.com/post/with-media-jobs-like-video-editing-facing-a-tenuous-future-from-both-ai-and-mass-outsourcing-i-am-wondering-about-a-pivot,712
ADHD,an Associate 1,San Diego State University,Jobs in Tech,a year,"So I have a degree in cybersecurity, and I am undertaking a coding bootcamp , I can’t get a job due to a criminal record In the cybersecurity field, but I’m very good at what I do, I have ADHD and Autism which was diagnosed at a late stage of my life but it explains the transgressions earlier on in my life . Do I have a chance of ever getting a job on tech?",3.0,1.0,,2024-09-18 18:22:22,https://www.fishbowlapp.com/post/so-i-have-a-degree-in-cybersecurity-and-i-am-undertaking-a-coding-bootcamp-i-cant-get-a-job-due-to-a-criminal-record-in-the-cybersecurity,713
ADHD,,San Diego State University,The Worklife Bowl,3 months,"You wrote: ""Does anyone else with Autism and/or ADHD working in a corporate office feel so out of place?"" Corporate offices are generally not designed for neurodivergent people. You have the right to ask for what you need to work productively. Check out the work of Ludmila N. Praslova- https://hbr.org/2021/12/autism-doesnt-hold-people-back-at-work-discrimination-does",5.0,0.0,,2024-09-18 18:22:44,https://www.fishbowlapp.com/post/you-wrote-does-anyone-else-with-autism-andor-adhd-working-in-a-corporate-office-feel-so-out-of-place-corporate-offices,714
ADHD,a Consultant,San Diego State University,ADHD Consultants,2d,Hi all! Ever wondered about other effective tools to help manage ADHD besides medications? Check out this event: https://www.linkedin.com/events/askmeanything-enhancingwell-bei7241136553412939776/,1.0,1.0,,2024-09-18 18:23:17,https://www.fishbowlapp.com/post/hi-all-ever-wondered-about-other-effective-tools-to-help-manage-adhd-besides-medications-check-out-this-event-mpif-5,715
ADHD,,San Diego State University,Depression/Anxiety Talk,6 months,"I've unfortunately been laid off twice in the past year, and I'm for damn sure it's not performance related. I've been battling with depression, anxiety, lack of focus and borderline ADHD, whilst trying to attend to my family and toddler daughter. It's as if I've no control over my thoughts, which are all over the place and none is positive, I've applied for quite a few jobs and still no solid lead, it's almost as if an ATS is ruling me out.
I feel hopeless...",5.0,0.0,,2024-09-18 18:24:24,https://www.fishbowlapp.com/post/ive-unfortunately-been-laid-off-twice-in-the-past-year-and-im-for-damn-sure-its-not-performance-related-ive-been-battling,717
ADHD,,San Diego State University,Financial Advisors,6 months,"Hi folks! I am a 2nd year MBA at Harvard Business School. I am working on a startup to improve accessibility and quality of care for adults with ADHD (especially for people in financial industry), a project originated from my own struggles in finding proper care and support. I'd would to learn your experience with ADHD care through a 20-min interview. Your input will be very valuable. If you're open to sharing, please DM me or email me at zzhou@mba2024.hbs.edu.",1.0,3.0,,2024-09-18 18:25:02,https://www.fishbowlapp.com/post/hi-folks-i-am-a-2nd-year-mba-at-harvard-business-school-i-am-working-on-a-startup-to-improve-accessibility-and-quality-of,718
ADHD,a Manager,San Diego State University,ADHD Consultants,4 months,Any seniors in strategy consulting (MBB/OW/S& etc.) that would be happy mentoring a manager with ADHD McKinsey & Company Boston Consulting Group Bain & Company Oliver Wyman,,0.0,,2024-09-18 18:25:40,https://www.fishbowlapp.com/post/any-seniors-in-strategy-consulting-mbbows-etc-that-would-be-happy-mentoring-a-manager-with-adhd-mckinsey-company-boston,719
ADHD,,San Diego State University,Software Engineering,6 months,"Hi folks! I am a 2nd year MBA at Harvard Business School. I am working on a startup to improve accessibility and quality of care for adults with ADHD (especially for people in tech), a project originated from my own struggles in finding proper care and support. I'd would to learn your experience with ADHD care through a 20-min interview. Your input will be very valuable. If you're open to sharing, please DM me or email me at zzhou@mba2024.hbs.edu.",2.0,1.0,,2024-09-18 18:26:13,https://www.fishbowlapp.com/post/hi-folks-i-am-a-2nd-year-mba-at-harvard-business-school-i-am-working-on-a-startup-to-improve-accessibility-and-quality-of-duq8-5,720
ADHD,a Researcher,San Diego State University,Depression/Anxiety Talk,a year,For those with adhd: are there ever days that your meds just don’t work? Most days I find it helpful but today it feels like there is no effect,3.0,0.0,,2024-09-18 18:26:46,https://www.fishbowlapp.com/post/for-those-with-adhd-are-there-ever-days-that-your-meds-just-dont-work-most-days-i-find-it-helpful-but-today-it-feels-like-there,721
ADHD,,San Diego State University,Family Law,6 months,"Hi folks! I am a 2nd year MBA at Harvard Business School. I am working on a startup to improve accessibility and quality of care for adults with ADHD (especially for lawyers), a project originated from my own struggles in finding proper care and support. I'd would to learn your experience with ADHD care through a 20-min interview. Your input will be very valuable. If you're open to sharing, please DM me or email me at zzhou@mba2024.hbs.edu.",3.0,0.0,,2024-09-18 18:27:09,https://www.fishbowlapp.com/post/hi-folks-i-am-a-2nd-year-mba-at-harvard-business-school-i-am-working-on-a-startup-to-improve-accessibility-and-quality-of-5kw7-5,722
ADHD,a Project Manager,San Diego State University,Googlers & Xooglers,6 months,"I’m a Xoogler who was laid off last Jan. I took a job I really enjoy, but it’s as a PM, not a PgM which I did for 10 years. My mgr is micro-managing me, even looking at my calendar, and pushing me for answers. I spent 12 hours yesterday figuring out how to solve a problem HE created. I’m ADHD (treated) and rock problem-solving but he is scattered and projecting. I’m known to be organized and logical. How do I address the problem? If I do what he says, nothing will get done. Thanks!",4.0,0.0,,2024-09-18 18:27:42,https://www.fishbowlapp.com/post/im-a-xoogler-who-was-laid-off-last-jan-i-took-a-job-i-really-enjoy-but-its-as-a-pm-not-a-pgm-which-i-did-for-10-years-my-mgr-is-micro,723
ADHD,an Attorney,San Diego State University,Lawyers with ADHD,5 months,"How do you prep for annual reviews? All performance reviews terrify me. I know I'm good at my job, but the fear of criticism over those random ADHD slip-ups is real.",2.0,0.0,,2024-09-18 18:28:04,https://www.fishbowlapp.com/post/how-do-you-prep-for-annual-reviews-all-performance-reviews-terrify-me-i-know-im-good-at-my-job-but-the-fear-of-criticism-over,724
ADHD,,San Diego State University,Tech,8 months,"Hi, I'm looking for a job but between severe ADHD and a collapsing ankle I can't find any. I am a very hard worker and a quick learner but with no opportunities. Would anyone know where to look/start for a job like building computers or cyber security. I have about 6 months of experience and an IT fundamentals certificate. Anything helps!",1.0,1.0,,2024-09-18 18:28:27,https://www.fishbowlapp.com/post/hi-im-looking-for-a-job-but-between-severe-adhd-and-a-collapsing-ankle-i-cant-find-any-i-am-a-very-hard-worker-and-a-quick-learner,725
ADHD,an Adjuster,San Diego State University,ADHD Professionals,9 months,"Struggling with my ADHD and anxiety (aren’t we all?)
Recently I have had problems with trying to start new tasks or complete others I have begun. Once I feel like I have hit a wall I want to jump to another task I think I can complete but then it usually starts all over again. I was on Vyvanse for a few years but the prescribing doc put me in the max dose immediately and it was maxing out my BP. Had no idea what he had done until recently. He’s no longer practicing thank goodness but I digress",2.0,0.0,,2024-09-18 18:29:00,https://www.fishbowlapp.com/post/struggling-with-my-adhd-and-anxiety-arent-we-all-recently-i-have-had-problems-with-trying-to-start-new-tasks-or-complete-others,726
ADHD,a NA,San Diego State University,Staying Healthy,12d,"I work for a large hospital organization and my 6 month probation is up in 3 weeks.

I started my job right around the time my SO and I had to move. This completely flared up my pre-existing anxiety, ADHD and PTSD. Trying to learn a new job all while applying to apartments and then moving has resulted in my boss (understandably) losing his patience.

Reached out to our EAP and our Disability Compliance person...but need support/encouragement, etc so I don't become more of a basket case.",2.0,1.0,,2024-09-18 18:29:23,https://www.fishbowlapp.com/post/i-work-for-a-large-hospital-organization-and-my-6-month-probation-is-up-in-3-weeks-i-started-my-job-right-around-the-time-my-so-zeen-5,727
ADHD,,San Diego State University,Accounting,4 months,"Hi everyone! Thank you for participating in the recent survey! Your input was invaluable. Early sign-ups are now open on our website! This milestone holds a special significance for me, having navigated the challenges of getting ADHD care myself and I aspire to make a meaningful difference in this space. Feel free to visit our webpage: evoai.online/ and consider joining the waitlist! We could also talk to your employers to implement this program for your organization. Thanks for your support!",1.0,0.0,,2024-09-18 18:29:46,https://www.fishbowlapp.com/post/hi-everyone-thank-you-for-participating-in-the-recent-survey-your-input-was-invaluable-early-sign-ups-are-now-open-on-our-qy2m-5,728
ADHD,,San Diego State University,The Worklife Bowl,4 months,"Hi everyone! Thank you for participating in the recent survey! Your input was invaluable. Early sign-ups are now open on our website! This milestone holds a special significance for me, having navigated the challenges of getting ADHD care myself and I aspire to make a meaningful difference in this space. Feel free to visit our webpage: evoai.online/ and consider joining the waitlist! We could also talk to your employers to implement this program for your organization. Thanks for your support!",1.0,0.0,,2024-09-18 18:30:19,https://www.fishbowlapp.com/post/hi-everyone-thank-you-for-participating-in-the-recent-survey-your-input-was-invaluable-early-sign-ups-are-now-open-on-our-asdz-5,729
